contract_id,condition,question_id,question_target,ground_truth,expect_clash,clash_type,validation_passed,total_attempts,hard_reject,hard_reject_reason,accepted_at_attempt,error,rouge_l,bertscore_precision,bertscore_recall,bertscore_f1,latency_rag,latency_extraction,latency_validation,latency_total
010,ovrag,Q1,Loan type classification,CLEAN,False,,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheSecuredLoan (Loan) rdf:type CollateralizedLoan (Class)
2. TheSecuredLoan (CollateralizedLoan) hasBusinessPurposeDescription Home improvement and renovation (Literal)
3. TheSecuredLoan (CollateralizedLoan) hasCollateral First lien on property at 369 Walnut Way, Boston, MA 02101 (Literal)
4. Thomas Brown (Individual) rdf:type Cardholder (Class)
5. Thomas Brown (Individual) isBorrowerOf TheSecuredLoan (CollateralizedLoan)
6. Citibank (Organization) rdf:type Organization (Class)
7. Citibank (Organization) isLenderOf TheSecuredLoan (CollateralizedLoan)
8. TheUnsecuredCommercialLoan (Loan) rdf:type CommercialLoan (Class)
9. TheUnsecuredCommercialLoan (CommercialLoan) hasBusinessPurposeDescription Equipment modernization program (Literal)
10. TechStart Inc. (Organization) rdf:type Organization (Class)
11. TechStart Inc. (Organization) isBorrowerOf TheUnsecuredCommercialLoan (CommercialLoan)
12. First National Bank (Organization) rdf:type Organization (Class)
13. First National Bank (Organization) isLenderOf TheUnsecuredCommercialLoan (CommercialLoan)
14. TheLoan (Loan) rdf:type SecuredLoan (Class)
15. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
16. TheLoan (Loan) rdf:type ConsumerLoan (Class)
17. TheLoan (Loan) rdf:type Mortgage (Class)
18. TheLoan (Loan) hasLender Citibank (Lender)
19. TheLoan (Loan) hasBorrower Thomas Brown (Borrower)
20. TheLoan (Loan) hasLoanAmount USD 277,000.00 (Literal)
21. TheLoan (Loan) hasInterestRate 4.9% (Literal)
22. TheLoan (Loan) hasMaturityDate November 14, 2043 (Literal)
23. TheLoan (Loan) hasCollateral First lien on property at 369 Walnut Way, Boston, MA 02101 (Literal)
24. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
25. TheLoan (Loan) rdf:type CommercialLoan (Class)
26. TheLoan (Loan) hasLender First National Bank (Lender)
27. TheLoan (Loan) hasBorrower TechStart Inc. (Borrower)
28. TheLoan (Loan) hasLoanAmount USD 962,000.00 (Literal)
29. TheLoan (Loan) hasInterestRate 2.6% (Literal)
30. TheLoan (Loan) hasMaturityDate December 22, 2030 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 16, 2026 10:22:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 16, 2026 10:22:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 16, 2026 10:22:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 16, 2026 10:22:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 16, 2026 10:22:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 16, 2026 10:22:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 16, 2026 10:22:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.0745,0.7593,0.8977,0.8227,14.791037797927856,28.94189167022705,3.4184746742248535,47.152321100234985
010,ovrag,Q2,Party classification,CLEAN,False,,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. FirstLoanAgreement (Loan) rdf:type CollateralizedLoan (Class)
2. FirstLoanAgreement (Loan) hasSpatialBoundary 369 Walnut Way, Boston, MA 02101 (GeographicRegion)
3. Thomas Brown (Entity) rdf:type Cardholder (Class)
4. Thomas Brown (Entity) isBorrowerOf FirstLoanAgreement (Loan)
5. Citibank (Entity) rdf:type Organization (Class)
6. Citibank (Entity) isLenderOf FirstLoanAgreement (Loan)
7. SecondLoanAgreement (Loan) rdf:type UnsecuredLoan (Class)
8. TechStart Inc. (Entity) rdf:type Organization (Class)
9. TechStart Inc. (Entity) isBorrowerOf SecondLoanAgreement (Loan)
10. First National Bank (Entity) rdf:type Organization (Class)
11. First National Bank (Entity) isLenderOf SecondLoanAgreement (Loan)
12. TheLoan (Loan) rdf:type SecuredLoan (Class)
13. TheLoan (Loan) rdf:type Mortgage (Class)
14. TheLoan (Loan) hasLender Citibank (Lender)
15. TheLoan (Loan) hasBorrower Thomas Brown (Borrower)
16. TheLoan (Loan) hasLoanAmount USD 277,000.00 (Literal)
17. TheLoan (Loan) hasInterestRate 4.9% (Literal)
18. TheLoan (Loan) hasMaturityDate November 14, 2043 (Literal)
19. TheLoan (Loan) hasCollateral First lien on property at 369 Walnut Way, Boston, MA 02101 (Literal)
20. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
21. TheLoan (Loan) rdf:type CommercialLoan (Class)
22. TheLoan (Loan) hasLender First National Bank (Lender)
23. TheLoan (Loan) hasBorrower TechStart Inc. (Borrower)
24. TheLoan (Loan) hasLoanAmount USD 962,000.00 (Literal)
25. TheLoan (Loan) hasInterestRate 2.6% (Literal)
26. TheLoan (Loan) hasMaturityDate December 22, 2030 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 16, 2026 10:23:12 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 16, 2026 10:23:12 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 16, 2026 10:23:12 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 16, 2026 10:23:12 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 16, 2026 10:23:12 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 16, 2026 10:23:12 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 16, 2026 10:23:12 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.1032,0.7905,0.8836,0.8344,10.628944158554077,19.62600803375244,2.5067803859710693,32.762377977371216
010,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.8,0.973,0.9783,0.9756,0.9227938652038574,4.438164710998535,0.9377508163452148,6.298846960067749
010,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.4528,0.8992,0.9467,0.9223,1.120652198791504,4.04746675491333,0.8363800048828125,6.004563331604004
010,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.4615,0.8473,0.93,0.8867,1.9907948970794678,10.011052370071411,0.8541691303253174,12.856166124343872
010,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.2222,0.8213,0.9195,0.8676,1.489391803741455,0.0,0.0,1.4894051551818848
010,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.5556,0.9426,0.938,0.9403,1.2404289245605469,0.0,0.0,1.2404370307922363
010,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.8,0.973,0.9783,0.9756,1.0879249572753906,0.0,0.0,1.0879318714141846
010,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.4615,0.8873,0.9435,0.9145,1.1711602210998535,0.0,0.0,1.1711671352386475
010,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.4719,0.8421,0.9329,0.8852,2.197774887084961,0.0,0.0,2.197783946990967
020,ovrag,Q1,Loan type classification,CLEAN,False,,True,3,False,,2,,0.0941,0.811,0.8645,0.8369,4.501155138015747,14.155884265899658,2.030097007751465,20.687523126602173
020,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.4,0.9277,0.9087,0.9181,0.9419040679931641,4.8005900382995605,0.8487949371337891,6.591372013092041
020,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.2,0.8248,0.9192,0.8695,0.9391858577728271,4.70160174369812,0.8198473453521729,6.460722208023071
020,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.4151,0.8986,0.9443,0.9209,1.2600138187408447,4.160820245742798,0.8550658226013184,6.2759881019592285
020,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.3478,0.8332,0.8852,0.8584,1.491084098815918,6.490763187408447,0.8599791526794434,8.841960906982422
020,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.2667,0.8728,0.882,0.8774,1.4398820400238037,0.0,0.0,1.4399018287658691
020,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.4,0.9277,0.9087,0.9181,1.4010019302368164,0.0,0.0,1.4010121822357178
020,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.2667,0.8275,0.9186,0.8706,1.1559772491455078,0.0,0.0,1.1559829711914062
020,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.3929,0.8729,0.9381,0.9043,4.539466857910156,0.0,0.0,4.53948712348938
020,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.3023,0.8254,0.8803,0.852,1.9232840538024902,0.0,0.0,1.923293113708496
030,ovrag,Q1,Loan type classification,CLEAN,False,,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. Loan_LA-2025-030 (Loan) rdf:type OpenEndCredit (Class)
2. Loan_LA-2025-030 (Loan) rdf:type UnsecuredLoan (Class)
3. Loan_LA-2025-030 (Loan) rdf:type ConsumerLoan (Class)
4. Loan_LA-2025-030 (CommercialLoan) hasBusinessPurposeDescription purchasing appliances and furniture (Literal)
5. Loan_LA-2025-030 (Loan) hasCost Huntington Bancshares (Entity)
6. Loan_LA-2025-030 (Loan) hasCost Laura Young (Entity)
7. Loan_LA-2025-010 (Loan) rdf:type ClosedEndCredit (Class)
8. Loan_LA-2025-010 (Loan) rdf:type SecuredLoan (Class)
9. Loan_LA-2025-010 (Loan) rdf:type ClosedEndMortgageLoan (Class)
10. Loan_LA-2025-010 (CommercialLoan) hasBusinessPurposeDescription home improvement and renovation (Literal)
11. Loan_LA-2025-010 (Loan) hasCost Citibank (Entity)
12. Loan_LA-2025-010 (Loan) hasCost Thomas Brown (Entity)
13. Loan_LA-2025-010 (Loan) hasCollateral 369 Walnut Way, Boston, MA 02101 (GeographicRegion)
14. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
15. TheLoan (Loan) rdf:type OpenEndCredit (Class)
16. TheLoan (Loan) rdf:type ConsumerLoan (Class)
17. TheLoan (Loan) hasLender Huntington Bancshares (Lender)
18. TheLoan (Loan) hasBorrower Laura Young (Borrower)
19. TheLoan (Loan) hasLoanAmount USD 11,000.00 (Literal)
20. TheLoan (Loan) hasInterestRate 19.3% (Literal)
21. TheLoan (Loan) rdf:type SecuredLoan (Class)
22. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
23. TheLoan (Loan) rdf:type Mortgage (Class)
24. TheLoan (Loan) hasLender Citibank (Lender)
25. TheLoan (Loan) hasBorrower Thomas Brown (Borrower)
26. TheLoan (Loan) hasLoanAmount USD 277,000.00 (Literal)
27. TheLoan (Loan) hasInterestRate 4.9% (Literal)
28. TheLoan (Loan) hasMaturityDate November 14, 2043 (Literal)
29. TheLoan (Loan) hasCollateral First lien on property at 369 Walnut Way, Boston, MA 02101 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 16, 2026 10:27:35 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 16, 2026 10:27:35 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 16, 2026 10:27:35 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 16, 2026 10:27:35 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 16, 2026 10:27:35 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 16, 2026 10:27:35 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 16, 2026 10:27:35 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.0457,0.7765,0.8563,0.8145,15.567487955093384,28.689823150634766,2.9910550117492676,47.24944996833801
030,ovrag,Q2,Party classification,CLEAN,False,,True,1,False,,0,,0.3784,0.9203,0.8935,0.9067,1.1790471076965332,4.250901699066162,2.239304780960083,7.669606924057007
030,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,True,1,False,,0,,0.2,0.8248,0.9192,0.8695,0.9525158405303955,4.560170888900757,1.4844090938568115,6.997871160507202
030,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,True,1,False,,0,,0.5116,0.9242,0.9446,0.9343,1.1183393001556396,3.253035068511963,1.6960639953613281,6.0676429271698
030,ovrag,Q5,Comprehensive extraction,CLEAN,False,,True,1,False,,0,,0.2947,0.8336,0.8781,0.8553,1.626291275024414,10.566725969314575,1.019745111465454,13.212866067886353
030,plain,Q1,Loan type classification,CLEAN,False,,,1,False,,,,0.303,0.8536,0.8846,0.8688,1.2705011367797852,0.0,0.0,1.270517110824585
030,plain,Q2,Party classification,CLEAN,False,,,1,False,,,,0.3784,0.9203,0.8935,0.9067,1.4381921291351318,0.0,0.0,1.4382052421569824
030,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLEAN,False,,,1,False,,,,0.2667,0.8268,0.9231,0.8723,1.0637428760528564,0.0,0.0,1.0637519359588623
030,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLEAN,False,,,1,False,,,,0.5,0.9188,0.9421,0.9303,1.2861859798431396,0.0,0.0,1.2862048149108887
030,plain,Q5,Comprehensive extraction,CLEAN,False,,,1,False,,,,0.3368,0.8413,0.8839,0.8621,1.7926759719848633,0.0,0.0,1.7926809787750244
040,ovrag,Q1,Loan type classification,CLEAN,False,,True,1,False,,0,,0.625,0.9259,0.9384,0.9321,1.1984310150146484,3.7086970806121826,0.9984831809997559,5.905687093734741
040,ovrag,Q2,Party classification,CLEAN,False,,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. Loan_LA-2025-040 (Loan) rdf:type UnsecuredLoan (Class)
2. Loan_LA-2025-040 (Loan) hasBusinessPurposeDescription debt consolidation (Literal)
3. Loan_LA-2025-040 (Loan) hasBorrower Olivia Adams (Individual)
4. Loan_LA-2025-040 (Loan) hasLender Citibank (Organization)
5. Loan_LA-2025-010 (Loan) rdf:type SecuredLoan (Class)
6. Loan_LA-2025-010 (Loan) hasBusinessPurposeDescription home improvement and renovation (Literal)
7. Loan_LA-2025-010 (Loan) hasBorrower Thomas Brown (Individual)
8. Loan_LA-2025-010 (Loan) hasLender Citibank (Organization)
9. Loan_LA-2025-010 (Loan) hasCollateral first lien on the property at 369 Walnut Way, Boston, MA 02101 (Literal)
10. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
11. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
12. TheLoan (Loan) rdf:type ConsumerLoan (Class)
13. TheLoan (Loan) hasLender Citibank (Lender)
14. TheLoan (Loan) hasBorrower Olivia Adams (Borrower)
15. TheLoan (Loan) hasLoanAmount USD 37,000.00 (Literal)
16. TheLoan (Loan) hasInterestRate 9.8% (Literal)
17. TheLoan (Loan) hasMaturityDate September 23, 2030 (Literal)
18. TheLoan (Loan) rdf:type SecuredLoan (Class)
19. TheLoan (Loan) hasBorrower Thomas Brown (Borrower)
20. TheLoan (Loan) hasLoanAmount USD 277,000.00 (Literal)
21. TheLoan (Loan) hasInterestRate 4.9% (Literal)
22. TheLoan (Loan) hasMaturityDate November 14, 2043 (Literal)
23. TheLoan (Loan) hasCollateral First lien on property at 369 Walnut Way, Boston, MA 02101 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 16, 2026 10:30:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 16, 2026 10:30:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 16, 2026 10:30:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 16, 2026 10:30:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 16, 2026 10:30:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 16, 2026 10:30:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 16, 2026 10:30:32 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.1272,0.816,0.8877,0.8503,10.82729697227478,34.969146728515625,2.7785441875457764,48.5757839679718
